2026-07-15 19:49:39.866 | WARNING  | app.services.signal_controller:apply_signal:135 | TraCI setPhase failed for junctionB: Connection already closed.
2026-07-15 19:49:39.867 | INFO     | app.utils.logger:log_signal_change:126 | Signal changed at junctionB: NONE → GREEN for 20.0s (DensityLevel.LOW density detected → 20.0s green phase)
2026-07-15 19:49:39.868 | WARNING  | app.services.signal_controller:apply_signal:135 | TraCI setPhase failed for junctionC: Connection already closed.
2026-07-15 19:49:39.869 | INFO     | app.utils.logger:log_signal_change:126 | Signal changed at junctionC: NONE → GREEN for 20.0s (DensityLevel.LOW density detected → 20.0s green phase)
2026-07-15 19:49:39.870 | WARNING  | app.services.signal_controller:apply_signal:135 | TraCI setPhase failed for junctionD: Connection already closed.
2026-07-15 19:49:39.871 | INFO     | app.utils.logger:log_signal_change:126 | Signal changed at junctionD: NONE → GREEN for 20.0s (DensityLevel.LOW density detected → 20.0s green phase)
2026-07-15 19:49:39.872 | INFO     | app.services.signal_controller:update_all_signals:168 | update_all_signals: updated 4 junction(s).
2026-07-15 19:49:39.873 | DEBUG    | app.services.kpi_service:compute_kpis:107 | KPIs: vehicles=0, avg_speed=0.00 m/s, alerts=0, congestion=0.0%
2026-07-15 19:49:39.874 | DEBUG    | app.core.state_store:update_all:60 | State store updated at sim_time=0.0s
2026-07-15 19:49:40.861 | WARNING  | app.services.traci_session:step:165 | step() called while not connected – returning cached time.
2026-07-15 19:49:40.861 | ERROR    | app.services.vehicle_data_service:_collect_from_traci:126 | TraCI getIDList() failed: Connection already closed.
2026-07-15 19:49:40.861 | DEBUG    | app.services.lane_count_service:count_per_lane:49 | count_per_lane result: {}
2026-07-15 19:49:40.862 | DEBUG    | app.services.density_calculator:calculate_all_densities:123 | calculate_all_densities: 4 lane(s), avg=0.00
2026-07-15 19:49:40.862 | DEBUG    | app.services.congestion_detector:detect:75 | detect(): 0 congested lane(s) of 4 monitored.
2026-07-15 19:49:40.862 | WARNING  | app.services.signal_controller:apply_signal:135 | TraCI setPhase failed for junctionA: Connection already closed.
2026-07-15 19:49:40.862 | INFO     | app.utils.logger:log_signal_change:126 | Signal changed at junctionA: GREEN → GREEN for 20.0s (DensityLevel.LOW density detected → 20.0s green phase)
2026-07-15 19:49:40.863 | WARNING  | app.services.signal_controller:apply_signal:135 | TraCI setPhase failed for junctionB: Connection already closed.
2026-07-15 19:49:40.863 | INFO     | app.utils.logger:log_signal_change:126 | Signal changed at junctionB: GREEN → GREEN for 20.0s (DensityLevel.LOW density detected → 20.0s green phase)
2026-07-15 19:49:40.865 | WARNING  | app.services.signal_controller:apply_signal:135 | TraCI setPhase failed for junctionC: Connection already closed.
2026-07-15 19:49:40.865 | INFO     | app.utils.logger:log_signal_change:126 | Signal changed at junctionC: GREEN → GREEN for 20.0s (DensityLevel.LOW density detected → 20.0s green phase)
2026-07-15 19:49:40.866 | WARNING  | app.services.signal_controller:apply_signal:135 | TraCI setPhase failed for junctionD: Connection already closed.
2026-07-15 19:49:40.866 | INFO     | app.utils.logger:log_signal_change:126 | Signal changed at junctionD: GREEN → GREEN for 20.0s (DensityLevel.LOW density detected → 20.0s green phase)
